Date,Open,High,Low,Close,Volume
2018-03-13,42.8943,43.1122,42.1071,42.2788,134908067
2018-03-14,42.3642,42.4095,41.7747,41.9218,125010634
2018-03-15,41.9364,42.3447,41.8375,41.9711,96812247
2018-03-16,41.9711,42.0779,41.7287,41.8256,167731732
2018-03-19,41.655,41.6912,40.7972,41.1839,142370999
2018-03-20,41.1722,41.5313,41.0984,41.1722,83640281
2018-03-21,41.1241,41.1359,40.2312,40.2332,157729662
2018-03-22,39.9357,40.5668,39.6092,39.6699,176611427
2018-03-23,39.558,39.9172,38.7533,38.7533,174644925
2018-03-26,39.4826,40.6697,39.1017,40.5891,159799667
2018-03-27,40.8002,41.1497,39.2117,39.5452,174192841
2018-03-28,39.291,39.9406,38.8094,39.1115,177368154
2018-03-29,39.4255,40.348,39.2057,39.4197,163448761
2018-04-02,39.444,39.6917,38.6407,39.1578,159993579
2018-04-03,39.3863,39.6453,38.7387,39.558,128882853
2018-04-04,38.7387,40.4089,38.7115,40.3156,147303249
2018-04-05,40.5453,40.9298,40.4266,40.5961,114645024
2018-04-06,40.1643,40.5216,39.5139,39.555,149005058
2018-04-09,39.9075,40.6677,39.8976,39.9486,123518083
2018-04-10,40.6451,40.8729,40.2969,40.7044,121635540
2018-04-11,40.4636,40.8562,40.3353,40.5117,95483505
2018-04-12,40.7373,41.1142,40.655,40.9071,97431533
2018-04-13,41.0615,41.3105,40.8396,41.0516,106945010
2018-04-16,41.1211,41.39,41.072,41.3055,91851648
2018-04-17,41.4567,42.0386,41.437,41.8768,113249888
2018-04-18,41.7747,42.009,41.5509,41.7816,88344676
2018-04-19,41.1013,41.2054,40.5628,40.5961,148168672
2018-04-20,40.0798,40.2214,38.8624,38.931,278772459
2018-04-23,39.1938,39.2117,38.5494,38.8222,155433384
2018-04-24,38.9192,39.0754,37.8763,38.2728,143414915
2018-04-25,38.202,38.8604,38.154,38.4444,120812421
2018-04-26,38.5553,38.933,38.3766,38.5808,119028593
2018-04-27,38.5267,38.6072,37.735,38.1352,151774212
2018-04-30,38.095,39.293,38.0282,38.8261,180598430
2018-05-01,39.095,39.7483,38.829,39.7286,228025756
2018-05-02,41.1663,41.7588,40.8268,41.4764,283234408
2018-05-03,41.3203,41.6992,40.9808,41.5529,145016115
2018-05-04,41.8798,43.2838,41.8629,43.1896,239228988
2018-05-07,43.5036,44.0882,43.4014,43.4986,180700581
2018-05-08,43.4564,43.7491,43.1502,43.7105,120900511
2018-05-09,43.8254,44.0226,43.5135,44.0137,98801986
2018-05-10,44.1059,44.7222,44.0842,44.6428,119140432
2018-05-11,44.686,44.8223,44.2091,44.4758,111147488
2018-05-14,44.5752,44.6957,44.3022,44.3709,88108081
2018-05-15,44.0474,44.1178,43.6557,43.9657,100474409
2018-05-16,43.8822,44.4465,43.8647,44.3788,81341804
2018-05-17,44.3346,44.5534,43.9491,44.0982,73331752
2018-05-18,44.1473,44.2905,43.896,43.9371,77587723
2018-05-21,44.3346,44.6329,44.0784,44.2501,78024722
2018-05-22,44.4269,44.5454,44.0474,44.1404,64625049
2018-05-23,43.9461,44.4544,43.8078,44.422,85053555
2018-05-24,44.5191,44.5357,43.9137,44.3709,98518859
2018-05-25,44.3905,44.7251,44.2531,44.4738,74039596
2018-05-29,44.2425,44.5151,44.0687,44.3101,95466273
2018-05-30,44.2709,44.3346,44.0474,44.2189,79253391
2018-05-31,44.1551,44.3905,43.899,44.0687,116535091
2018-06-01,44.3317,44.8715,44.2789,44.8656,99403102
2018-06-04,45.1961,45.6141,45.1274,45.2413,111376271
2018-06-05,45.5288,45.7387,45.3599,45.5878,91446000
2018-06-06,45.6652,45.7715,45.2619,45.7476,88764678
2018-06-07,45.7859,45.8005,45.3531,45.6239,90518292
2018-06-08,45.0873,45.2794,44.7547,45.2118,113032636
2018-06-11,45.1274,45.2718,44.8586,45.098,77633229
2018-06-12,45.1373,45.4181,45.0823,45.3404,71708189
2018-06-13,45.3727,45.4847,44.9125,44.9763,91753127
2018-06-14,45.1766,45.1824,44.8616,44.9999,91633039
2018-06-15,44.8154,44.8459,44.3984,44.5357,261707315
2018-06-18,44.3051,44.621,44.1502,44.5133,78381246
2018-06-19,43.6625,43.9411,43.2641,43.791,142382483
2018-06-20,43.9461,44.1502,43.8009,43.9805,87471730
2018-06-21,44.1628,44.419,43.6163,43.7401,109025984
2018-06-22,43.894,43.902,43.5575,43.6113,115337856
2018-06-25,43.2523,43.6113,42.6194,42.961,134260799
2018-06-26,43.1571,43.9883,43.0512,43.4938,104180604
2018-06-27,43.6849,44.1698,43.3986,43.428,107217199
2018-06-28,43.4144,43.9137,43.3446,43.7491,73633675
2018-06-29,43.9324,44.1473,43.1376,43.6557,96414357
2018-07-02,43.3494,44.1746,43.2571,44.1454,75186085
2018-07-03,44.2885,44.3218,43.2838,43.3721,59172461
2018-07-05,43.6909,43.9609,43.4564,43.7264,70406882
2018-07-06,43.7304,44.4416,43.6782,44.3278,74142565
2018-07-09,44.6879,44.9714,44.6408,44.947,83773913
2018-07-10,44.9792,45.1108,44.8516,44.8909,67586654
2018-07-11,44.4544,44.7567,44.2445,44.3051,79850952
2018-07-12,44.6957,45.1432,44.6428,45.0568,76499676
2018-07-13,45.0685,45.2433,45.0246,45.1235,53087581
2018-07-16,45.1696,45.4274,44.9075,45.0275,63787196
2018-07-17,44.7487,45.251,44.6161,45.1531,65870930
2018-07-18,45.2287,45.2336,44.7909,44.9026,69512736
2018-07-19,44.7351,45.4043,44.7351,45.253,86021768
2018-07-20,45.2287,45.3757,44.8487,45.1502,87799680
2018-07-23,44.9714,45.2698,44.7026,45.1922,67799587
2018-07-24,45.3786,45.6722,45.2913,45.514,79284568
2018-07-25,45.5288,45.9507,45.3757,45.9429,71349219
2018-07-26,45.8957,46.2158,45.6612,45.8034,80887674
2018-07-27,45.9831,46.0322,44.8321,45.0442,101868675
2018-07-30,45.257,45.3219,44.587,44.7859,89171386
2018-07-31,44.8785,45.31,44.6496,44.8755,166953216
2018-08-01,46.9632,47.5806,46.5287,47.5235,288067332
2018-08-02,47.3038,49.1435,47.2518,48.9101,264611287
2018-08-03,48.8228,49.2276,48.4588,49.0514,141826756
2018-08-06,49.0543,49.3477,48.8328,49.3076,107811083
2018-08-07,49.3654,49.4046,48.7613,48.8416,108498009
2018-08-08,48.593,49.0101,48.2321,48.8747,95514661
2018-08-09,48.8826,49.4704,48.8628,49.2615,99615619
2018-08-10,49.0769,49.4832,48.9101,49.1163,103993988
2018-08-13,49.1553,49.9227,49.1553,49.4261,109401234
2018-08-14,49.7335,49.8305,49.288,49.641,87670170
2018-08-15,49.5125,49.8735,49.3046,49.7549,121725603
2018-08-16,50.1142,50.5986,50.0473,50.4831,120427545
2018-08-17,50.5126,51.578,50.4466,51.4896,149695847
2018-08-20,51.6134,51.8716,50.9078,50.9891,127979862
2018-08-21,51.3091,51.4024,50.6489,50.8913,110537352
2018-08-22,50.6685,51.2041,50.6055,50.8933,80360612
2018-08-23,50.798,51.3701,50.7861,50.996,79790565
2018-08-24,51.2632,51.3338,50.9078,51.1571,78071356
2018-08-27,51.3925,51.7693,51.1975,51.575,86728341
2018-08-28,51.8303,52.1916,51.8116,51.9932,96242626
2018-08-29,52.0983,52.891,51.9235,52.7674,115164461
2018-08-30,52.8322,54.0231,52.631,53.2539,206177025
2018-08-31,53.6042,54.1656,53.4797,53.87,183132600
2018-09-04,54.0594,54.2353,53.6337,54.0478,115736278
2018-09-05,54.1952,54.3549,53.2707,53.6905,140847553
2018-09-06,53.5357,53.8035,52.3749,52.7968,144891393
2018-09-07,52.5043,53.3364,52.2324,52.3749,158961521
2018-09-10,52.2916,52.5043,51.2316,51.6703,166975727
2018-09-11,51.5916,53.089,51.2532,52.9793,151056669
2018-09-12,53.2343,53.25,52.0253,52.3207,208226021
2018-09-13,52.8979,54.0458,52.6709,53.5808,176229203
2018-09-14,53.4267,53.6828,52.6591,52.9763,135212155
2018-09-17,52.572,52.7604,51.4181,51.5615,157167056
2018-09-18,51.5419,52.5043,51.3878,51.6487,133405444
2018-09-19,51.7115,51.9745,50.9521,51.6801,114611045
2018-09-20,52.1206,52.6014,51.8636,52.0686,112434761
2018-09-21,52.2501,52.3895,51.4238,51.5092,406688107
2018-09-24,51.3141,52.3651,51.2712,52.2521,117017554
2018-09-25,52.003,52.731,51.9932,52.5818,103753888
2018-09-26,52.3032,52.9536,52.0058,52.1639,101346745
2018-09-27,52.9714,53.5877,52.9028,53.2372,127529985
2018-09-28,53.1981,53.4462,53.0204,53.4248,96887422
2018-10-01,53.9486,54.2929,53.5648,53.7808,99724568
2018-10-02,53.7779,54.4305,53.6337,54.2608,104741759
2018-10-03,54.4433,55.2538,54.3813,54.923,121080103
2018-10-04,54.616,54.9897,53.6592,53.9583,135392633
2018-10-05,53.9506,54.0594,52.2012,53.0872,141893362
2018-10-08,52.5867,53.2009,52.1109,52.9594,125344129
2018-10-09,52.9272,53.7837,52.5916,53.6905,113627337
2018-10-10,53.3581,53.5648,51.1314,51.2041,177429981
2018-10-11,50.7664,51.9459,50.2515,50.7491,224475729
2018-10-12,52.1639,52.7456,51.319,52.5623,170446533
2018-10-15,52.3425,52.5003,51.4181,51.4407,130106593
2018-10-16,51.8145,52.7703,51.2993,52.572,123316065
2018-10-17,52.6064,52.6879,51.9097,52.3502,96701647
2018-10-18,51.5556,52,50.4083,51.1247,137671494
2018-10-19,51.6035,52.3651,51.4556,51.9028,139773292
2018-10-22,52.0127,52.8584,51.8164,52.2177,121660190
2018-10-23,51.0785,52.8322,50.811,52.7086,163812520
2018-10-24,52.6789,53.0717,50.7713,50.903,172928203
2018-10-25,51.5222,52.3944,51.2973,52.0157,126154762
2018-10-26,51.0955,52.1079,50.3309,51.1916,199689029
2018-10-29,51.8735,51.9903,48.7737,50.2317,194099341
2018-10-30,49.9709,50.9226,49.5243,50.4801,154905819
2018-10-31,51.3288,52.1718,51.2692,51.7969,162084666
2018-11-01,51.8401,52.6212,51.3111,52.5897,246443071
2018-11-02,49.5929,50.5615,48.6178,49.1055,385906832
2018-11-05,48.3516,48.3714,46.9026,47.711,279572847
2018-11-06,47.7865,48.449,47.7366,48.2222,134720276
2018-11-07,48.7453,49.7108,48.3108,49.6852,141234070
2018-11-08,49.8657,49.8993,49.1025,49.5125,106796520
2018-11-09,48.8128,48.9237,48.0301,48.5611,144706672
2018-11-12,47.2605,47.4628,46.0222,46.1138,215320498
2018-11-13,45.5061,46.8291,45.4632,45.6535,197413809
2018-11-14,46.0489,46.1863,44.1571,44.3612,256019555
2018-11-15,44.7389,45.5907,44.3866,45.4532,195712084
2018-11-16,45.2413,46.3061,44.9979,45.9594,155496812
2018-11-19,45.1235,45.2893,43.9324,44.1404,176519648
2018-11-20,42.3613,43.0993,41.6795,42.0309,285597318
2018-11-21,42.6816,42.8087,41.9315,41.9856,131057256
2018-11-23,41.5431,41.9414,40.8709,40.914,99475393
2018-11-26,41.3791,41.545,40.4342,41.4647,189478951
2018-11-27,40.7306,41.5019,40.5813,41.3791,174273212
2018-11-28,41.9731,43.0571,41.5411,42.9708,193959299
2018-11-29,43.3769,43.4084,42.2014,42.6388,175884319
2018-11-30,42.8137,42.8236,42.0426,42.4095,166458726
2018-12-03,43.8058,43.9206,43.0376,43.8921,171791480
2018-12-04,42.9728,43.3161,41.8649,41.9661,174091749
2018-12-06,40.7903,41.5038,40.4735,41.4891,181477997
2018-12-07,41.2036,41.433,39.9682,40.0143,178038719
2018-12-10,39.1861,40.393,38.7909,40.2772,261177919
2018-12-11,40.766,40.7972,39.662,40.0487,199092772
2018-12-12,40.4676,40.8268,40.14,40.1594,150020358
2018-12-13,40.4904,40.9828,40.2645,40.5991,134314784
2018-12-14,40.1351,40.1544,39.2502,39.2989,171394440
2018-12-17,39.291,39.9801,38.6485,38.933,186486777
2018-12-18,39.2734,39.7838,39.0389,39.4411,142499243
2018-12-19,39.4255,39.7642,37.7811,38.2068,206527463
2018-12-20,38.097,38.4974,36.8853,37.2424,272744795
2018-12-21,37.2501,37.5604,35.5361,35.7942,403158701
2018-12-24,35.1828,35.9895,34.8138,34.8717,156511520
2018-12-26,35.218,37.3377,34.8453,37.3248,246678308
2018-12-27,37.0097,37.2276,35.643,37.0814,223664371
2018-12-28,37.4033,37.6419,36.7036,37.1011,178079952
2018-12-31,37.6447,37.8469,37.1568,37.4622,147391957
2019-01-02,36.787,37.7232,36.6252,37.5034,155966244
2019-01-03,34.1948,34.6038,33.7227,33.7679,384495723
2019-01-04,34.3242,35.279,34.1513,35.2085,246781581
2019-01-07,35.3123,35.3437,34.6489,35.1278,230657213
2019-01-08,35.5203,36.0561,35.2712,35.7971,172748644
2019-01-09,35.9254,36.6987,35.5361,36.4072,189902389
2019-01-10,36.218,36.5614,35.8246,36.5242,150664589
2019-01-11,36.3092,36.4996,35.9796,36.1681,113788965
2019-01-14,35.8226,35.9208,35.4369,35.6263,136594333
2019-01-15,35.6899,36.4251,35.6391,36.3554,120892909
2019-01-16,36.3584,37.0196,36.3387,36.7989,128722362
2019-01-17,36.6183,37.4427,36.3965,37.0147,125570402
2019-01-18,37.4033,37.4946,37.0412,37.2404,142118189
2019-01-22,37.1434,37.2179,36.2475,36.4052,127982373
2019-01-23,36.6058,36.8469,36.0265,36.5494,97397783
2019-01-24,36.5959,36.6872,36.0364,36.2642,107128812
2019-01-25,36.9292,37.5524,36.6475,37.467,141262857
2019-01-28,37,37.1257,36.4897,37.1178,110289038
2019-01-29,37.106,37.5524,36.5959,36.7361,175114789
2019-01-30,38.7721,39.4599,38.0569,39.2423,257319942
2019-01-31,39.451,40.1351,39.0793,39.5286,171545770
2019-02-01,39.652,40.1301,39.4081,39.5452,137558401
2019-02-04,39.7563,40.764,39.7286,40.6716,132621016
2019-02-05,41.0546,41.5775,40.9298,41.3644,152016070
2019-02-06,41.4724,41.6942,41.0516,41.3791,118910760
2019-02-07,40.9415,41.3105,40.4537,40.5961,133657322
2019-02-08,40.3038,40.7072,40.1663,40.6451,99872345
2019-02-11,40.7953,40.8327,40.3675,40.4089,88021227
2019-02-12,40.5695,40.7836,40.4755,40.7572,93430349
2019-02-13,40.8749,41.1379,40.5285,40.5891,94297040
2019-02-14,40.4775,40.8466,40.398,40.7363,91552914
2019-02-15,40.8426,40.9515,40.4874,40.6481,103255294
2019-02-19,40.4775,40.8876,40.4246,40.766,79549255
2019-02-20,40.8268,41.34,40.7807,41.0317,109492279
2019-02-21,40.976,41.1113,40.6188,40.7972,72324412
2019-02-22,40.9219,41.2616,40.8729,41.2536,79299065
2019-02-25,41.5353,41.9493,41.4842,41.5529,91710604
2019-02-26,41.4283,41.8109,41.3026,41.5775,71571972
2019-02-27,41.3125,41.7383,41.1987,41.7069,116708210
2019-02-28,41.5745,41.7168,41.242,41.2987,118301582
2019-03-01,41.5646,41.7747,41.234,41.7306,108535510
2019-03-04,41.9051,42.3968,41.4891,41.9434,115034497
2019-03-05,41.9661,41.9787,41.6264,41.8669,82755042
2019-03-06,41.6579,41.857,41.4822,41.6216,87253772
2019-03-07,41.4647,41.604,41.0297,41.1438,103966226
2019-03-08,40.6228,41.2791,40.4266,41.24,100624503
2019-03-11,41.857,42.7163,41.8236,42.6687,134215850
2019-03-12,42.9313,43.5673,42.7776,43.1502,136130077
2019-03-13,43.4642,43.7204,43.1531,43.3387,130113148
2019-03-14,43.8598,43.9088,43.5408,43.8205,98864152
2019-03-15,44.0862,44.6761,43.8234,44.3905,163699107
2019-03-18,44.3121,44.9342,44.3101,44.8439,109934502
2019-03-19,44.9244,45.0784,44.3415,44.4878,132686883
2019-03-20,44.4172,45.1961,44.0572,44.8785,130124502
2019-03-21,45.3179,46.8261,45.2698,46.5267,213976327
2019-03-22,46.5875,47.1478,45.4994,45.565,177806844
2019-03-25,45.6781,45.7878,44.5056,45.0196,183834526
2019-03-26,45.714,46.0029,44.0206,44.5514,208803671
2019-03-27,45.0216,45.257,44.4938,44.954,125148471
2019-03-28,45.0705,45.2118,44.7251,45.0147,87127893
2019-03-29,45.2737,45.3307,44.9714,45.3021,98798963
2019-04-01,45.7073,45.7169,44.9323,45.6121,116819624
2019-04-02,45.575,46.3796,45.565,46.2765,95452150
2019-04-03,46.0939,46.868,46.0684,46.5904,97574119
2019-04-04,46.457,46.836,46.0664,46.6698,80142321
2019-04-05,46.8555,47.0084,46.7288,46.986,77678503
2019-04-08,46.8486,47.7593,46.8291,47.7287,108516760
2019-04-09,47.7768,48.3814,47.5186,47.5826,149969046
2019-04-10,47.3853,47.8768,47.2675,47.8477,90963997
2019-04-11,47.9024,47.9367,47.3283,47.4499,87632897
2019-04-12,47.5117,47.7385,46.7973,47.4303,116394915
2019-04-15,47.3596,47.6679,47.2262,47.5186,73527642
2019-04-16,47.5726,48.0262,47.3559,47.5235,107739796
2019-04-17,47.5923,48.5075,47.3675,48.447,121200328
2019-04-18,48.445,48.6903,48.3028,48.6197,101447995
2019-04-22,48.3774,48.8777,48.2596,48.7805,81506111
2019-04-23,48.7593,49.549,48.6295,49.4832,97788624
2019-04-24,49.4537,49.7207,49.3792,49.4066,73544261
2019-04-25,49.33,49.5518,48.9218,48.9612,77747942
2019-04-26,48.8678,48.8925,48.2046,48.7275,78191945
2019-04-29,48.7523,49.1261,48.6197,48.7999,93099926
2019-04-30,48.4291,48.5135,47.4894,47.8601,195111604
2019-05-01,50.0572,51.3533,49.9013,50.2123,271807999
2019-05-02,50.0493,50.7154,49.641,49.8834,134154174
2019-05-03,50.2994,50.523,50.1434,50.5027,87597557
2019-05-06,48.7255,49.8082,48.5364,49.7207,136027472
2019-05-07,49.1055,49.4676,47.8944,48.3844,162528419
2019-05-08,48.1544,48.9759,48.1173,48.391,110436257
2019-05-09,47.7944,48.1007,46.9074,47.8728,146364792
2019-05-10,47.2675,47.612,46.1547,47.2097,172117054
2019-05-13,44.944,45.3599,43.7763,44.4661,239871358
2019-05-14,44.629,45.4142,44.3905,45.1726,152574052
2019-05-15,44.5936,45.9115,44.5386,45.7111,110869724
2019-05-16,45.4652,46.0842,45.2138,45.5061,137962600
2019-05-17,44.7547,45.7073,44.7123,45.251,137326590
2019-05-20,43.9401,44.1375,43.1648,43.8352,161272541
2019-05-21,44.3445,45.0147,44.2229,44.6742,118471890
2019-05-22,44.2139,44.4641,43.7086,43.7586,124251247
2019-05-23,43.0492,43.2286,42.5713,43.0149,152574300
2019-05-24,43.1453,43.6095,42.7638,42.8481,99049489
2019-05-28,42.8354,43.2413,42.5941,42.6727,116731505
2019-05-29,42.2399,42.9412,42.1396,42.4684,118957711
2019-05-30,42.604,42.9118,42.2986,42.6894,88623264
2019-05-31,42.1936,42.6137,41.8993,41.9169,112953340
2019-06-03,42.0456,42.597,40.766,41.4891,168722880
2019-06-04,42.007,43.0571,41.7845,43.0099,129344353
2019-06-05,44.1208,44.2905,43.3682,43.7067,124355121
2019-06-06,43.8333,44.4063,43.6113,44.3445,94085984
2019-06-07,44.6516,45.9507,44.4778,45.5238,128159971
2019-06-10,45.9253,46.776,45.8789,46.1079,109517024
2019-06-11,46.6502,46.9301,46.3519,46.6387,112490978
2019-06-12,46.4373,46.9221,46.3012,46.4914,76238373
2019-06-13,46.6121,47.1164,46.3519,46.4846,90528734
2019-06-14,45.8626,46.3481,45.5613,46.1469,78361332
2019-06-17,46.1844,46.6758,46.0097,46.4226,61268843
2019-06-18,46.9419,47.9505,46.7366,47.5137,110895985
2019-06-19,47.8062,47.8553,47.2421,47.3725,88229909
2019-06-20,47.9691,48.0282,47.4109,47.7593,89857800
2019-06-21,47.6001,48.0859,47.4402,47.5942,199649444
2019-06-24,47.5354,47.9211,47.4451,47.5453,76101509
2019-06-25,47.5087,47.711,46.7563,46.8241,88004784
2019-06-26,47.3481,48.1203,47.2518,47.8357,108876575
2019-06-27,47.9505,48.2616,47.7817,47.8209,87292169
2019-06-28,47.5707,47.7671,47.1772,47.3853,129940292
2019-07-01,48.6412,48.9612,48.0378,48.2567,114094242
2019-07-02,48.2222,48.6315,48.2103,48.5393,70733579
2019-07-03,48.6689,48.9493,48.5304,48.9415,47456027
2019-07-05,48.6864,49.1025,48.5774,48.8974,72113154
2019-07-08,48.076,48.2203,47.5039,47.8865,105832232
2019-07-09,47.6973,48.2469,47.6021,48.1821,85948507
2019-07-10,48.3301,48.7775,48.2596,48.6569,74751250
2019-07-11,48.6768,48.9366,48.2958,48.3058,84335569
2019-07-12,48.4715,48.8416,48.4107,48.6739,73490187
2019-07-15,48.8628,49.29,48.8416,49.1336,70784547
2019-07-16,48.9857,49.3477,48.7225,48.9632,70447886
2019-07-17,48.8532,49.1074,48.6669,48.6864,58922804
